Category,Book_name,Ratings,Price,Book_Url
Sequential Art,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",2,£36.52,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",3,£14.41,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,This One Summer,4,£19.49,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Through the Woods,2,£25.38,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),1,£16.28,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",1,£53.90,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",4,£37.34,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",4,£18.51,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,orange: The Complete Collection 1 (orange: The Complete Collection #1),1,£48.41,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Short Stories,The Grownup,1,£35.88,http://books.toscrape.com/catalogue/category/books/short-stories_45/index.html
Spirituality,A New Earth: Awakening to Your Life's Purpose,5,£55.65,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Spirituality,Chasing Heaven: What Dying Taught Me About Living,2,£37.80,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Spirituality,If I Gave You God's Phone Number....: Searching for Spirituality in America,1,£20.91,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Spirituality,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,5,£32.24,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Spirituality,The Four Agreements: A Practical Guide to Personal Freedom,5,£17.66,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Spirituality,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,2,£46.33,http://books.toscrape.com/catalogue/category/books/spirituality_39/index.html
Sports and Games,"Friday Night Lights: A Town, a Team, and a Dream",3,£51.22,http://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html
Sports and Games,Icing (Aces Hockey #2),4,£40.44,http://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html
Sports and Games,Settling the Score (The Summer Games #1),2,£44.91,http://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html
Sports and Games,Sugar Rush (Offensive Line #2),1,£24.42,http://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html
Sports and Games,The Book of Basketball: The NBA According to The Sports Guy,5,£44.84,http://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html
Suspense,Silence in the Dark (Logan Point #4),3,£58.33,http://books.toscrape.com/catalogue/category/books/suspense_44/index.html
Thriller,Behind Closed Doors,4,£52.22,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,Far From True (Promise Falls Trilogy #2),2,£34.93,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,Give It Back,2,£18.32,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,In Her Wake,1,£12.84,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,Killing Floor (Jack Reacher #1),4,£31.49,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,The 14th Colony (Cotton Malone #11),1,£39.24,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),3,£59.71,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,The Elephant Tree,5,£23.82,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,The Guilty (Will Robie #4),2,£13.82,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,The Travelers,1,£15.77,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Thriller,You (You #1),5,£43.61,http://books.toscrape.com/catalogue/category/books/thriller_37/index.html
Travel,"1,000 Places to See Before You Die",5,£26.08,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,A Summer In Europe,2,£44.34,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,A Year in Provence (Provence #1),4,£56.88,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,Full Moon over Noah's Ark: An Odyssey to Mount Ararat and Beyond,4,£49.43,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,It's Only the Himalayas,2,£45.17,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,Neither Here nor There: Travels in Europe,3,£38.95,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,See America: A Celebration of Our National Parks & Treasured Sites,3,£48.87,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,The Great Railway Bazaar,1,£30.54,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),1,£23.21,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,Under the Tuscan Sun,3,£37.33,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,2,£36.94,http://books.toscrape.com/catalogue/category/books/travel_2/index.html
Womens Fiction,Bridget Jones's Diary (Bridget Jones #1),1,£29.82,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Can You Keep a Secret?,1,£21.94,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Grey (Fifty Shades #4),4,£48.49,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,4,£57.36,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,I've Got Your Number,1,£19.69,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Keep Me Posted,4,£20.46,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Meternity,3,£43.58,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Shopaholic Ties the Knot (Shopaholic #3),5,£48.39,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Some Women,5,£13.73,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Something Blue (Darcy & Rachel #2),1,£54.62,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Something Borrowed (Darcy & Rachel #1),5,£48.96,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,The Devil Wears Prada (The Devil Wears Prada #1),1,£44.29,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,The Edge of Reason (Bridget Jones #2),4,£19.18,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,The Nanny Diaries (Nanny #1),5,£52.53,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,The Undomestic Goddess,4,£45.75,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Twenties Girl,2,£42.80,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Womens Fiction,Will You Won't You Want Me?,3,£13.86,http://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html
Young Adult,A Fierce and Subtle Poison,4,£28.13,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,An Abundance of Katherines,5,£10.00,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Annie on My Mind,5,£36.83,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),4,£58.14,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Boy Meets Boy,3,£21.12,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Burning,3,£28.81,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Catching Jordan (Hundred Oaks),3,£50.83,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Cinder (The Lunar Chronicles #1),1,£26.09,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Don't Forget Steven,1,£33.23,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Don't Get Caught,1,£55.35,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,"Exit, Pursued by a Bear",4,£51.34,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Frostbite (Vampire Academy #2),5,£29.99,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Future Shock (Future Shock #1),5,£55.65,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Girl Online On Tour (Girl Online #2),1,£53.47,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Golden (Heart of Dread #3),4,£42.21,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),4,£24.17,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Isla and the Happily Ever After (Anna and the French Kiss #3),5,£48.13,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Kill the Boy Band,5,£15.52,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Lady Renegades (Rebel Belle #3),5,£53.04,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Legend (Legend #1),4,£43.69,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Library of Souls (Miss Peregrine's Peculiar Children #3),5,£48.56,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Lola and the Boy Next Door (Anna and the French Kiss #2),4,£23.63,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,My Kind of Crazy,1,£40.36,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,My Life Next Door (My Life Next Door ),5,£36.39,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,New Moon (Twilight #2),4,£12.86,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,"Nightingale, Sing",1,£38.28,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Nightstruck: A Novel,4,£50.35,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,No Love Allowed (Dodge Cove #1),4,£54.65,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Obsidian (Lux #1),2,£14.86,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Scarlet (The Lunar Chronicles #2),4,£14.57,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Scarlett Epstein Hates It Here,5,£43.55,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Set Me Free,5,£17.46,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,South of Sunshine,1,£28.93,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Stars Above (The Lunar Chronicles #4.5),2,£48.05,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Tell Me Three Things,1,£41.81,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Tell the Wolves I'm Home,2,£50.96,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,The Alien Club,1,£54.40,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,The Art of Not Breathing,4,£40.83,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,The Darkest Corners,5,£11.33,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,The Darkest Lie,5,£35.35,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,The Epidemic (The Program 0.6),5,£14.44,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,The Haters,5,£27.89,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,"The Land of 10,000 Madonnas",4,£29.64,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,The Natural History of Us (The Fine Art of Pretending #2),3,£45.22,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,The New Guy (and Other Senior Year Distractions),3,£44.92,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,The Requiem Red,1,£22.65,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,This Is Where It Ends,2,£27.12,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Two Boys Kissing,2,£32.74,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html
Young Adult,Two Summers,1,£14.64,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Until Friday Night (The Field Party #1),2,£46.31,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,Walk the Edge (Thunder Road #2),3,£32.36,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Where She Went (If I Stay #2),4,£41.73,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
Young Adult,Wild Swans,2,£14.36,http://books.toscrape.com/catalogue/category/books/young-adult_21/index.html
Young Adult,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",4,£47.31,http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html
